# y_true, y_pred
0.000000,-0.464774
0.000000,-0.459296
0.000000,-0.427589
0.000000,-0.435626
0.000000,-0.559597
0.000000,-0.512444
0.000000,-0.540919
0.000000,-0.430456
0.000000,-0.461334
0.000000,-0.426567
0.000000,-0.470376
0.000000,-0.520120
0.000000,-0.418396
0.000000,-0.421862
0.000000,-0.388628
0.000000,-0.427326
0.000000,-0.473585
0.000000,-0.439500
0.000000,-0.450519
0.000000,-0.476586
0.000000,-0.483196
0.000000,-0.497486
0.000000,-0.425803
0.000000,-0.471710
0.000000,-0.457939
0.000000,-0.458401
0.000000,-0.447247
0.000000,-0.474144
0.000000,-0.420691
0.000000,-0.506638
0.000000,-0.456680
0.000000,-0.442785
0.000000,-0.454876
0.000000,-0.447356
0.000000,-0.438063
0.000000,-0.459493
0.000000,-0.421894
0.000000,-0.471540
0.000000,-0.435968
0.000000,-0.430145
0.000000,-0.417883
0.000000,-0.455513
0.000000,-0.447387
0.000000,-0.481405
0.000000,-0.462029
0.000000,-0.454958
0.000000,-0.466895
0.000000,-0.490436
0.000000,-0.501555
0.000000,-0.496258
0.000000,-0.526478
0.000000,-0.406418
0.000000,-0.508434
0.000000,-0.443995
0.000000,-0.520836
0.000000,-0.494949
0.000000,-0.477811
0.000000,-0.502100
0.000000,-0.430092
0.000000,-0.459454
0.000000,-0.441692
0.000000,-0.477181
0.000000,-0.426334
0.000000,-0.433269
0.000000,-0.450196
0.000000,-0.465844
0.000000,-0.494926
0.000000,-0.448493
0.000000,-0.498853
0.000000,-0.438101
0.000000,-0.492904
0.000000,-0.501521
0.000000,-0.411859
0.000000,-0.449820
